143.0,92.5,4.944278172948261
241.0,87.0,4.627221027581556
220.0,42.0,1.672333234489748
45.5,20.5,4.309731762119621
246.0,76.0,4.1887640705058855
100.5,207.5,2.428447442205301
77.5,64.0,1.741260945898463
141.5,120.0,0.5112335195398748
59.5,187.5,1.6373020058700845
35.5,165.0,0.9461915445715846
157.5,32.5,3.131175843049996
61.5,176.0,0.601896537893416
185.5,13.0,1.5674156772079413
170.0,214.5,0.6217927977375776
38.5,247.5,4.782848524332431
153.0,241.0,1.0580846506028379
51.5,248.0,3.540148721715568
106.0,204.5,0.5177014036108618
145.0,214.0,4.649118498376442
205.5,189.0,2.3440794553690933
112.5,106.5,3.7709329027342715
185.5,97.0,2.521757473933701
238.0,131.5,4.487147613471886
55.5,130.0,1.40575490560784
234.0,110.0,2.710634512777917
110.0,234.5,4.1357522186661875
166.0,137.5,3.930426526142312
164.5,182.0,0.8705257490175133
224.0,233.0,2.2738564465205306
181.5,83.5,4.666783827271806
118.0,204.5,1.5019496222039286
191.5,176.5,0.8863155280349266
112.0,239.5,1.6164685485589592
195.5,136.0,4.912469496689222
161.0,4.5,1.0507339620558487
219.0,39.0,2.3343864507208174
27.5,105.5,1.6704567938654007
178.0,66.5,3.991439692849629
175.5,63.0,4.725757601881929
132.5,93.0,4.339175670566639
120.0,104.5,0.9132847329243587
44.5,135.5,1.148825974601545
149.5,63.0,2.535458820532347
53.0,25.5,1.235892931479801
76.0,13.0,1.9827333592127778
89.5,179.5,4.181785409199904
104.0,117.0,3.4169151497741606
236.0,152.0,4.560645091514472
143.5,37.0,1.6134896579841533
20.5,132.5,2.512522792752288
0.5,204.5,1.5082761465698917
174.0,134.5,2.4555399134906657
205.0,158.5,3.5935421331878734
106.5,89.0,4.867207138182464
205.0,206.5,3.0142837299610816
18.0,57.5,4.888377780486749
100.5,129.0,2.6420956382502996
61.0,138.0,1.1027933586210188
164.5,248.5,4.203949933642329
159.5,47.0,2.2974699916200962
222.0,35.0,3.5019457116350505
106.0,178.0,1.1723228169727262
235.0,99.5,1.964947335740466
56.5,173.5,4.480847290442615
205.0,19.5,1.0729994315019442
174.5,159.5,3.884728480745493
44.0,107.0,1.2644048909826573
21.5,164.5,4.082159098622647
35.5,37.0,3.040611692610672
223.5,12.5,2.7729684370630103
55.5,158.0,1.4054295485685053
64.5,54.5,3.0482664859907027
51.0,14.0,4.937459099210077
175.5,175.0,4.8593320776670055
132.5,225.5,3.74319592655874
15.0,244.0,2.7458246608696197
119.0,199.0,2.818304400597606
202.5,80.5,3.5487065655703507
39.0,187.5,0.9393457301963137
183.5,71.5,3.654334060009834
112.5,27.0,2.605933674965803
139.5,25.0,2.3764050261085856
5.0,165.5,1.2719679226842522
1.5,28.0,3.508305213302909
138.5,209.0,3.5019252788827764
195.5,91.5,4.787351227979647
66.0,43.0,4.713721796554472
27.0,147.5,3.191546430701855
24.5,99.5,0.8513906531915422
23.0,65.5,1.015011776986197
216.5,92.5,4.288469235368057
186.0,140.5,3.025886710507513
200.0,208.0,0.930037745592947
71.5,3.5,4.007172460657794
169.5,85.5,3.318003347524192
177.5,162.0,4.392499946102269
24.5,30.0,3.5391197938374592
142.0,210.5,3.7134827103898758
171.5,104.0,0.9509476554156632
168.0,39.5,0.51187626896113
129.5,64.5,2.5363712696462
3.0,249.5,1.5197856351239014
135.0,175.0,0.7624503026443402
46.0,25.5,3.4781656825375338
173.5,173.5,3.237681244056802
3.0,99.5,4.517472482246792
185.5,17.0,2.3428731947041253
74.5,94.5,2.350419527116209
210.5,115.0,4.636695674163577
162.0,65.5,2.471183311221066
233.5,150.0,2.774653948512747
145.0,246.0,3.44431896220656
106.0,108.0,2.928923406474284
153.0,111.5,2.911468998256283
102.0,137.5,4.317556132636023
92.5,87.0,4.066316588114904
227.5,31.5,2.86650746807051
4.5,49.0,1.6102200355127487
135.5,165.5,2.4148260647207116
230.0,4.0,1.8459648472395425
231.5,173.0,3.16596841753594
139.0,157.5,4.655403829277135
210.5,219.0,0.8315932280459049
218.5,138.5,0.9875203415436268
117.5,120.5,3.618348370772093
237.5,11.5,3.5605001992773957
145.5,123.0,3.595553035831331
64.0,42.5,4.54951740538064
85.5,81.0,3.5626202584939834
197.5,9.5,0.790629257929466
180.0,165.5,2.1690657345159887
240.5,168.5,1.4207650670614014
224.0,62.0,3.5975086426764147
22.5,198.5,1.0007907377941294
204.0,210.0,1.145710141695887
125.0,83.0,4.388477303390237
241.5,106.5,3.2578218640471848
213.0,240.0,3.496971271430589
175.5,200.5,0.8183822035858945
192.0,58.0,4.476250648234774
5.5,207.0,1.05142138442052
30.5,172.0,0.790525989266952
48.5,133.5,0.7252812776733852
18.5,26.0,1.5262447646302308
120.0,50.5,4.24096958862627
15.0,86.0,2.6333955810799976
232.0,175.5,1.0910672607774758
24.5,183.5,4.561694525791245
118.5,31.0,4.924071551520161
247.5,92.5,2.0740196336730463
242.0,198.5,2.1492654327812897
49.5,177.0,3.3086948988850358
77.5,74.5,1.9103034632574105
19.5,117.0,3.466525956394855
30.0,217.0,1.558950173564938
169.0,104.0,2.0967664882766712
219.5,43.0,2.8033737729547745
72.5,168.5,2.472709515010336
224.0,183.0,2.399711966456412
43.0,116.5,2.8287518687362927
236.0,148.5,2.1836937206330287
237.5,3.5,3.901635726858887
142.5,97.5,3.885791090986152
34.0,206.0,0.7127171980085001
24.5,191.0,2.1914122659977546
222.5,221.0,4.158208402004692
208.5,177.5,1.8169183549213164
215.0,32.5,1.2042430214114859
53.0,81.0,2.9655594193165493
218.0,155.5,2.1028025160185875
203.5,162.0,4.3842796259975385
76.5,53.0,4.5800908103328295
86.0,165.5,0.5137511379092696
135.5,122.5,2.7144255996052418
57.5,2.0,0.7879873805562365
16.5,147.5,4.80288729181917
21.5,130.5,4.038909869760164
160.5,60.0,3.18114424373863
140.0,8.0,3.702295096012928
217.0,116.0,4.120007422595656
135.0,153.0,3.3972212776813846
88.0,130.0,2.7931775217583423
227.5,206.5,2.498452026777347
241.5,70.5,2.8848305571388817
90.5,220.0,0.5406984924036434
247.5,243.5,2.8915944294369234
144.5,183.0,4.773012890912121
135.5,123.5,3.1824583829610598
241.0,26.0,2.3543076396379474
101.0,2.0,3.4940519071648946
115.0,215.5,3.1224494828076326
245.5,185.5,4.415805102074865
85.0,199.0,2.1374284603427327
213.0,170.0,3.5775239324338215
11.0,16.5,4.34334618249495
64.5,188.0,3.244468041829711
94.0,127.0,4.269079063483843
20.5,20.5,0.5013620002135788
225.5,68.5,3.3193747820840453
62.5,128.0,2.7996120866535024
23.5,10.5,2.533366884123523
119.5,43.5,2.859995240259248
95.0,228.5,3.8767697195953357
39.0,17.5,2.892539748393614
188.0,126.0,1.9520526828311207
143.0,189.0,1.5277168269271972
214.0,43.0,3.8199694548501686
208.0,121.0,1.866760908342876
53.0,161.5,4.003642672990783
228.5,224.5,3.1798665080522555
190.0,184.5,1.5521697101448895
159.0,10.0,2.234607115021816
216.5,176.0,1.6342401651514153
11.0,32.0,1.8340653723280038
107.0,58.5,1.075784382551368
177.5,4.0,0.8479633109434886
161.0,197.0,3.0753428704104206
78.5,84.5,2.0590256524613295
164.5,143.0,2.2022603480609697
21.0,151.0,3.0580595834497455
228.5,37.5,3.5979490803712193
238.0,25.0,2.05013425611181
213.5,161.5,4.532736673239349
142.5,21.0,1.5868879134709324
66.5,57.0,2.4350268883959245
124.0,94.0,4.4435240730654915
69.0,33.0,2.55840865322482
28.5,54.0,3.840956677199849
198.0,137.0,1.5975544940273867
165.5,137.0,3.401611049680971
33.0,66.5,4.721956762736397
105.0,18.5,2.6777248031112144
201.5,161.5,3.212764787130463
232.0,107.5,3.56482844091704
78.5,12.5,3.5338896848718364
124.0,152.5,3.4592676686646144
127.5,248.5,0.9951539749057614
134.5,135.5,2.178039968925647
84.0,213.5,2.043686749643079
145.0,145.5,1.931281085268275
62.5,88.0,3.1441689846027603
108.5,149.0,2.776998795592545
127.5,125.5,2.6267193824603607
130.5,218.0,3.682333759526111
143.0,171.0,0.828385110412001
124.5,169.0,1.8189067567253103
49.5,198.5,3.9514315949441374
60.5,20.5,2.0856482447918183
138.0,162.5,3.8890081272747787
227.5,125.5,4.093094939436993
115.0,190.0,0.6960530407904364
53.0,233.5,1.6125732016306253
178.5,77.0,3.3544865699454878
147.0,196.0,3.590597849685508
238.5,166.0,1.874884793536244
152.0,110.5,3.270265426986257
186.5,28.0,3.8665685766477482
219.0,249.0,2.7377167222754513
136.5,1.5,2.4788580195733467
35.5,157.5,4.717778610508756
241.0,106.5,4.170379130157607
41.5,209.0,1.4685324039024295
64.0,215.5,1.616182221188498
121.5,22.0,4.443721269983343
65.0,111.5,0.9038906823643234
185.5,243.5,1.6036185492683974
224.5,157.5,1.307560564308935
157.0,82.5,3.7987905505832114
164.0,165.0,3.6696545172648696
154.0,85.5,4.215041370272265
67.0,239.0,4.035352728227253
214.0,90.0,2.7036155915742373
78.5,32.0,1.5008802211687726
105.0,2.0,1.342856296586488
249.5,52.5,4.976801679277664
118.0,7.5,3.0225967182276388
104.5,170.5,2.0432783823121574
238.5,9.5,3.016343086999
113.0,85.5,3.686558966577787
239.0,93.5,4.453363835404871
51.0,220.5,4.419198808881777
234.0,245.0,2.1239881743254103
235.5,231.5,4.212267860553638
202.0,126.0,2.630220409138338
18.5,89.5,0.6502194445149473
160.0,189.0,2.163675517761658
127.5,22.5,4.4504476465338785
146.0,160.0,2.8625744391535064
85.0,181.5,2.017649933265424
84.5,165.0,2.2422353707712714
172.0,42.5,2.1434012130536795
115.0,38.5,1.0046815914709843
184.5,193.5,1.1574024587580822
219.0,196.5,3.2856780565229267
215.5,186.0,3.137821737227957
78.5,80.5,1.9105100432894
15.5,197.5,0.7927523339586201
86.0,211.0,1.6964958840738975
200.5,94.5,2.826300466578713
12.5,110.0,2.5329449651677045
18.5,235.5,3.0948319251978083
11.0,45.0,1.4939760530837398
181.0,104.0,3.889580833202442
221.5,169.0,3.9994973828488107
173.5,2.5,3.8755043895711223
172.5,172.5,3.705751968358595
81.0,56.5,4.48709477923123
21.5,188.5,3.1919379306415117
55.5,114.0,2.288685088967039
170.5,144.5,3.786019765363304
27.0,152.0,3.4220656332110924
100.0,186.0,2.142232404295359
214.5,122.5,1.9296955706610963
133.5,142.5,1.2788518473564414
166.0,19.5,3.5633267596154647
141.0,192.5,2.0774595467686554
73.5,192.0,3.7892580199849717
229.5,46.5,0.5290432165656778
86.5,149.0,4.131723451747119
208.0,82.0,1.317140621668088
99.5,129.5,2.8720382598034706
244.5,21.5,1.5699546116318253
3.5,35.5,2.203037480616921
7.0,55.5,4.862163828839582
234.0,198.0,3.7518464434301775
148.0,56.0,1.6898684488492148
237.5,246.5,1.391286760983799
244.5,72.5,1.8173507025942985
115.5,124.0,4.36812084226687
23.5,95.5,2.5114009162920876
76.0,126.5,1.2861893498641852
233.5,33.5,4.256044568090319
199.5,74.0,4.037271003486845
72.0,203.0,0.6506000408021323
130.0,41.0,3.6958894207994453
52.5,240.5,4.017531226960364
190.5,186.0,2.579389427467115
139.0,132.5,3.6298579892357856
212.0,100.5,3.3798493436906214
191.5,13.0,4.619825290693093
68.0,186.0,4.905102168948336
142.5,4.0,1.8361066789242657
65.0,181.0,1.926013642710827
195.5,210.0,3.0194340383572884
202.0,143.0,3.559192292692184
207.0,82.0,3.9376200609314465
69.0,155.0,2.377587861152425
56.0,236.0,0.7889960102053106
218.0,56.5,1.2829532039634095
19.5,232.0,0.7749390619140328
80.5,109.0,4.062515232297892
128.0,234.0,4.2637794118187715
91.5,200.0,0.8235922483376507
99.0,24.5,4.764802753495511
28.0,14.5,4.827227060329488
192.5,68.0,0.8100975009001204
73.5,148.5,0.5928330468090304
